video_id,comment_text,comment_date,comment_author,comment_id
0oYlOBun8UI,why are they dressed like its the 50s?ï»¿,8 months ago,alex flores,z12ddnygmtjesxqjv04cgjyyyxvpjphh2fg
0oYlOBun8UI,Same question hereï»¿,8 months ago,Allan Mancilla,z12ddnygmtjesxqjv04cgjyyyxvpjphh2fg.1453315361886208
0oYlOBun8UI,You mean the 80'sï»¿,8 months ago,matthew bartlett,z12ddnygmtjesxqjv04cgjyyyxvpjphh2fg.1453451728173582
0oYlOBun8UI,+alex flores haha the 50's?! go and google 50's fashionï»¿,8 months ago,Edward Howat,z12ddnygmtjesxqjv04cgjyyyxvpjphh2fg.1453474658984315
0oYlOBun8UI,No it's notï»¿,7 months ago,Suyash Sawant,z12ddnygmtjesxqjv04cgjyyyxvpjphh2fg.1455788483312757
0oYlOBun8UI,+alex flores because cook made this commercial with the intention of blurring the lines of generation gap by showing that older siblings are always the same no matter the decade. Always messing with you but always there for you. Coke really knows how to target all generations.ï»¿,7 months ago,Funnyj33ns,z12ddnygmtjesxqjv04cgjyyyxvpjphh2fg.1456906458163883
0oYlOBun8UI,+Funnyj33ns Coke* my bad.ï»¿,7 months ago,Funnyj33ns,z12ddnygmtjesxqjv04cgjyyyxvpjphh2fg.1456906481897160
0oYlOBun8UI,So moral of the story is u can bully ur brother all u want as long as u give him a cokeï»¿,8 months ago,theepicwizard,z13athv5opa0d1qta22shlyynofsvj0b104
0oYlOBun8UI,Yeah!  ..... Sniffles*ï»¿,8 months ago,hotmailGurl,z13athv5opa0d1qta22shlyynofsvj0b104.1453356260082207
0oYlOBun8UI,And the love is always there despite it all _Ÿ˜¢_Ÿ˜¢ï»¿,8 months ago,ServantOfAllah,z13athv5opa0d1qta22shlyynofsvj0b104.1453941597082439
0oYlOBun8UI,"Basically ur aloud to pick on your sibling,but no one else is.That seems like a question an only child would ask (no offense it just seems like it)ï»¿",7 months ago,Carolyn Hanan,z13athv5opa0d1qta22shlyynofsvj0b104.1456966091387583
0oYlOBun8UI,No the message is brothers are there to annoy them but older brothers don't want their younger brothers getting bullied and he felt sympathy for him and gave him his Coke backï»¿,6 months ago,Ethan King,z13athv5opa0d1qta22shlyynofsvj0b104.1457973953971890
0oYlOBun8UI,"+Ethan King it means that even if brothers always bully each other and seem to ""hate"" each other, brothers are always there if one needs help, and that is how they show you their loveï»¿",6 months ago,Tomi Rodriguez,z13athv5opa0d1qta22shlyynofsvj0b104.1459827970548136
0oYlOBun8UI,"+theepicwizard anyone with siblings knows that you can annoy your sibling as much as you want, but if someone else does its a problem.  Like I would've drank some of the coke and then give it to my sister _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ï»¿",5 months ago (edited),Annelvine,z13athv5opa0d1qta22shlyynofsvj0b104.1462385624018895
0oYlOBun8UI,Where can I find this version of hey brotherï»¿,8 months ago,Conor McKee,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k
0oYlOBun8UI,same hereï»¿,8 months ago,Sheikh Joy,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1453374314683578
0oYlOBun8UI,+Conor McKee I don't know where you can find the full version but its sung by an Australian singer called Sewell and will probably be released in the next month I think. Thats what I've heard.ï»¿,8 months ago,Lizzie A.,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1453483915950804
0oYlOBun8UI,+Fraz Khan they know you idiot. They what to know who covered the version in the ad.ï»¿,8 months ago,TheGregory Colin,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1453502787157506
0oYlOBun8UI,+Conor McKee Sometimes commercials have the best music.ï»¿,8 months ago,chillec 227,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1453567981624756
0oYlOBun8UI,"+Conor McKee It sounds Just like ""Home Free"" an american country bandï»¿",8 months ago,Beth Edgington,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1453762123343552
0oYlOBun8UI,+Conor McKee  Hey Brotherâ€ù by Josh Jonesï»¿,8 months ago,Johnny Bravo,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1453836528173482
0oYlOBun8UI,+Elizabeth Ager next month here! Still not thereï»¿,7 months ago,Suyash Sawant,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1455788321064898
0oYlOBun8UI,+Suyash Sawant sweetï»¿,7 months ago,Marine Dylan,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1456326260777644
0oYlOBun8UI,"+Suyash Sawant I know, its really annoying! I read on some website it would be released in Feb but apparently not! Sorry.ï»¿",7 months ago,Lizzie A.,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1456342707092276
0oYlOBun8UI,+Elizabeth Ager Actually the guy who sings this his name is Josh Jones from Hawaii.ï»¿,7 months ago,urmamaundacover,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1456797073356563
0oYlOBun8UI,Hey brother by Aviciiï»¿,6 months ago,MasterTheBeast Gamer,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1458352491189715
0oYlOBun8UI,"+Conor McKee  ""Hey Brother"" is by Conrad Sewel there isn't a full version yetï»¿",6 months ago,Wendy Liu,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1459139088097883
0oYlOBun8UI,"There is a cover of this arrangement on my channel, if you want to look! Thanksï»¿",6 months ago,Gareth Portas,z12vwppplluxdhdqq04chx3b5lm2e50i3ug0k.1459593738467164
0oYlOBun8UI,beautiful!ï»¿,8 months ago,Stampadillo,z130fr1aesfothv1u22vyz2xmrftfjjwc04
0oYlOBun8UI,ddnxxfc shtmfl Family 7uhgg. j educaÃ§Ã£o u ele bï»¿,8 months ago,ana verena Goncalves,z130fr1aesfothv1u22vyz2xmrftfjjwc04.1453324638922765
0oYlOBun8UI,This is my favorite of the initial releasesï»¿,8 months ago,Mark Alvin Antiqueno,z13qv1txntzrhxtit04cddoipwqmf11w5qc0k
0oYlOBun8UI,"Imagine if the older brother drank it and the video ended instead of giving it to his little brother. That would have been real ""Brotherly Love"".ï»¿",8 months ago,tovo lo (tovolo),z12zfxvqmsymdlrwt04ccfiakojfsvsgcqc0k
0oYlOBun8UI,The remix of this song is amazing!!!ï»¿,8 months ago,Novak Dong,z12vyniocrauzz00s22csfoamk3atzr0j
0oYlOBun8UI,objetivoï»¿,8 months ago,Deisy Ruiz,z12fgrrissm5jvvzf04cghshporicl2wlpc0k
0oYlOBun8UI,Super video :)ï»¿,8 months ago,santiago sucerquia,z13bg1poxmrgvbfwn04cilfhovrdd1ywf3g
0oYlOBun8UI,Coca cola es asÃ_ï»¿,8 months ago,Jorge Arroyave,z13bg1poxmrgvbfwn04cilfhovrdd1ywf3g.1453261431689754
0oYlOBun8UI,:) si :)ï»¿,8 months ago,santiago sucerquia,z13bg1poxmrgvbfwn04cilfhovrdd1ywf3g.1453324984978102
0oYlOBun8UI,beautiful.ï»¿,8 months ago,Matheus Cardoso,z12fup3zwvruup3qk04cgpbrnpqlvrgrmsk0k
0oYlOBun8UI,Looks like a Pixar movie!ï»¿,8 months ago (edited),Monica Cornejo,z13iydyarp2qhdmeu23ohtc5mt2dfdmvr
ONOqyHV44KY,SEUS INGLESE VCS SAO MUITO LEGAISï»¿,1 week ago,Rafa gamer12,z12dt5q4dnrlixiur23shhbwwzvawjnle
ONOqyHV44KY,"0:46,Happier or Happy Hour?ï»¿",1 month ago,PRMJ Johnson,z120cv5hcvrkgvyvd222fhbifkzyjb4kx
ONOqyHV44KY,Coca cola what the name of the song ?ï»¿,1 month ago,á_‡á_·á_“á__á_¶á__á_¶ á_ŸáŸ_á_»á_“,z12jd3zppyy3cbugf04cit5xsp2pvd4ju4g
ONOqyHV44KY,the guy name???ï»¿,1 month ago,Thiago1799,z120tts5contf1ask22zyfyrfoqqzj2y004
ONOqyHV44KY,What is the guy's name? :Dï»¿,1 month ago,Bernadett Mira MÃ©szÃ¡ros,z132if4xplzkc1cgh04chtcoxnerzv4h44o
ONOqyHV44KY,How did he opened that bottle?ï»¿,1 month ago,I Feel Like A Sir,z12fwhjjsnj4ep24004cfzdoxyeud3lzvds
ONOqyHV44KY,the fridge has an opener i thinkï»¿,1 month ago,Bernadett Mira MÃ©szÃ¡ros,z12fwhjjsnj4ep24004cfzdoxyeud3lzvds.1471895073841592
ONOqyHV44KY,black version please.ï»¿,1 month ago,Ralph Esteban,z13awvxibwayuhfhc04cd1yh0njvchmijmw0k
ONOqyHV44KY,Emilie Sofie Johannesenï»¿,1 month ago,judck,z12eu5c41lr2wzot122kuplp2v3jyznxu04
ONOqyHV44KY,"coca-cola, bem que vocÃªs poderiam patrocinar a Festa de aniversario do meu filho de dois anos , que vai ser agora em novembroï»¿",1 month ago,Leandro Oliveira,z13bgb04ivbvvbyew23qcjcz3rvxhpqwn04
ONOqyHV44KY,I love the singer awesomeï»¿,2 months ago,Gladys Salaz,z120zxxgsnjgjd1ny231i5yxlsuzyvbum
ONOqyHV44KY,There is an absolutely similar version of this ad in India!!ï»¿,3 months ago,Arka Seth,z13nv1gznwmdxxryi04cgdp5oomzevlzfqo0k
ONOqyHV44KY,And it looks so ugly :Dï»¿,1 month ago,Duminda Cooray,z13nv1gznwmdxxryi04cgdp5oomzevlzfqo0k.1472431036170882
ONOqyHV44KY,Good very goodï»¿,3 months ago,Amol Nikam,z12vxpujzwnysvcwe04cdtawct2oy1b4lg0
ONOqyHV44KY,good Adï»¿,3 months ago,Why Channel,z13fejoq4rfsyx5wf04cef4p4s2zzjuh1jg
ONOqyHV44KY,whos that guy?ï»¿,4 months ago,Pragya Sahay,z13jszhbjuawzhu2323hcnvimlywtpouo
ONOqyHV44KY,he is Brazilian. he dates a girl from my city. his name is lucas medeirosï»¿,1 week ago,I belong To The World,z13jszhbjuawzhu2323hcnvimlywtpouo.1475025486757482
ONOqyHV44KY,cual es el nombre de los dos actores de la propaganda ?ï»¿,4 months ago,Seba RamÃ_rez,z13kwddinmuuwd2uo22ecniinoupw5jnp
ONOqyHV44KY,@coca-cola I would really appreciate if you could tell me that whether you've any plans to release the full version of Taste the Feelings song by Josh Jones? He's having a perfect voice that everyone likes to hear.ï»¿,4 months ago,Bhotol Chuekca,z12fd3pgmxy0dpurm04cgjhjyo2tgr3wyyk0k
ONOqyHV44KY,"No plans at this time, but the Avicii and Conrad Sewell version is available through iTunes and Spotify.ï»¿",4 months ago,Coca-Cola,z12fd3pgmxy0dpurm04cgjhjyo2tgr3wyyk0k.1465236663771682
ONOqyHV44KY,Thank you very much  But all of your Customers will appreciate you if you release the Josh Jones version Sorryï»¿,3 months ago,Bhotol Chuekca,z12fd3pgmxy0dpurm04cgjhjyo2tgr3wyyk0k.1465992334944568
ONOqyHV44KY,The girl prettyï»¿,4 months ago,Nasreen K,z12tibwr2vubfdady22tj53jalzyxrytf
ONOqyHV44KY,The Prime Minister of Canada is a super model?! Kappaï»¿,4 months ago,Anwar Anthony,z13xhhlodmzcxv0xw04cg1lqamaavnxr434
ONOqyHV44KY,:( forever aloneï»¿,4 months ago,slickmick18,z12bh3qz2q3kenczd04cel0oykz5c31axj4
ONOqyHV44KY,so what's the girls name?ï»¿,4 months ago,Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m
ONOqyHV44KY,"Hi Jason. Contractual agreements with our ad agencies and the talent prohibit the release of an artist's identity without their prior consent. Unfortunately, consent has not been granted for this particular ad.ï»¿",4 months ago,Coca-Cola,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464362768263200
ONOqyHV44KY,+Coca-Cola Well if this isn't one of the weirdest things ever! I got a reply on a youtube comment by Coca-Cola of all peoples! Hahahaha!  I understand. Thank you for the reply and the info :)ï»¿,4 months ago (edited),Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464362952333225
ONOqyHV44KY,The girl prettyï»¿,4 months ago,Nasreen K,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464448174019287
ONOqyHV44KY,+Nasreen 123 Indeed... For some reason she reminds me of someone... But I just can't place who...  This was why I askedï»¿,4 months ago (edited),Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464449577532820
ONOqyHV44KY,+Jason Stephen  Where is this advert filmed in do you know ? like what country this advert comes from ???ï»¿,4 months ago,Nasreen K,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464516085534328
ONOqyHV44KY,+Nasreen 123 nah clue man...ï»¿,4 months ago,Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464516833670610
ONOqyHV44KY,+Jason Stephen Where you from ?ï»¿,4 months ago,Nasreen K,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464530050938867
ONOqyHV44KY,+Nasreen 123 Me? Why would that be relevant to the question?ï»¿,4 months ago,Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464531580732079
ONOqyHV44KY,+Jason Stephen You dont have to tell me where your from if you dont want to.ï»¿,4 months ago,Nasreen K,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464534552117532
ONOqyHV44KY,+Jason Stephen The girl is the advertisement is so pretty how old she looks to you ?ï»¿,4 months ago,Nasreen K,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464534592601884
ONOqyHV44KY,"+Nasreen 123 What on earth are you talking about mate? I don't know, 18-20 maybe? How on earth am I supposed to know? And why are you asking such random, weird questions?ï»¿",4 months ago,Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464534738845062
ONOqyHV44KY,+Jason Stephen OK bye judging by the mate you may be Australianï»¿,4 months ago,Nasreen K,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464601403098894
ONOqyHV44KY,+Nasreen 123 I'm not Australian... Hahaha!  Bye! :) lolï»¿,4 months ago,Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1464602070348454
ONOqyHV44KY,no bi vu NB n aï»¿,1 month ago,Eugenia Fischer,z12bsvggjleytjkkm225hfdhlwihyfg0m.1471175544665554
ONOqyHV44KY,British? Or any country from the British Commonwealth?ï»¿,1 month ago,McNuggets4ever,z12bsvggjleytjkkm225hfdhlwihyfg0m.1471185598566602
ONOqyHV44KY,"+McNuggets4ever Yes, Commonwealth :) But the mate is actually just a rare thing I occasionally use. No idea even why lolï»¿",1 month ago,Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1471200648273399
ONOqyHV44KY,Emilie Sofie Johannesenï»¿,1 month ago,judck,z12bsvggjleytjkkm225hfdhlwihyfg0m.1471297544226104
ONOqyHV44KY,+judck Whoa nice! Thanks bro! I guess... lol  +Coca-ColaÂ But how come it's publicly on google and there's even a link to this very video? She even has an IMDB account with this on it. Was consent granted?ï»¿,1 month ago,Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1471366550194568
ONOqyHV44KY,Tori Black.ï»¿,1 week ago,Joseph Elmurr,z12bsvggjleytjkkm225hfdhlwihyfg0m.1474916270207753
ONOqyHV44KY,Joseph Elmurrï»¿,6 days ago,Dr. aabiroo habib,z12bsvggjleytjkkm225hfdhlwihyfg0m.1475220681622088
ONOqyHV44KY,+Dr. aabiroo habib Who's that?ï»¿,6 days ago,Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1475223566214166
ONOqyHV44KY,Emilie Sofie Johannesenï»¿,2 days ago,Sodarina Hoeung,z12bsvggjleytjkkm225hfdhlwihyfg0m.1475503078543697
ONOqyHV44KY,"+Sodarina Hoeung Yes, found out already thanks to: +judckÂ ï»¿",2 days ago,Jason Stephen,z12bsvggjleytjkkm225hfdhlwihyfg0m.1475509643219098
ONOqyHV44KY,What's the name of the actors ?ï»¿,4 months ago,Victor Salgado Sandoval,z13xd3njesbvwvr4204cclgrdzyjc3abbhc
ONOqyHV44KY,Which actor ?ï»¿,4 months ago,Nasreen K,z13xd3njesbvwvr4204cclgrdzyjc3abbhc.1464448082056222
ONOqyHV44KY,wow! same commercial advertising with diff celebrities in diff countriesï»¿,5 months ago,Rudi King,z12gt1xbnmyli33sc23fyxealwmmwhtpa04
ONOqyHV44KY,I think the Asia Girl is cuter and better _Ÿ˜…ï»¿,5 months ago,Karin S,z12oddvrkreayjylz23fjjurlkzjsndx204
ONOqyHV44KY,Ikrï»¿,4 months ago,Sreypich Moeun,z12oddvrkreayjylz23fjjurlkzjsndx204.1464775907500505
ONOqyHV44KY,"As an Asian myself, she hotter than the asia girl xDï»¿",2 months ago,GroudonOP,z12oddvrkreayjylz23fjjurlkzjsndx204.1468059911909397
ONOqyHV44KY,"What? No. I'm yellow, but I think this white girl is so pretty, looks just like a doll. â™¥ï»¿",2 months ago,Yuta,z12oddvrkreayjylz23fjjurlkzjsndx204.1468577034847872
ONOqyHV44KY,The thirstï»¿,5 months ago,Max Ngari,z122d5zrbzunclw3l23sedupqzv1zf2nj
ONOqyHV44KY,where i can find the song?? the avicii version was different with this...ï»¿,5 months ago,unknounname1,z12jzrayel2lfpunq23ec52y0mruxvjv2
ONOqyHV44KY,The other supermarket video is better. :Dï»¿,5 months ago,Jozef Jaboli,z12mgzk5lubqs5hfs23jwrwpqpv5hzcnf
ONOqyHV44KY,"i love this video...good song in advertisment, after watchng i feel happy, and i think this is the best coca cola advertisment !! ^^ï»¿",5 months ago,Clowcard capter,z12gylkqixaehtyc323jvj0xbyfkcj1ux
ONOqyHV44KY,cctv inside the fridge hahahhahaha right!ï»¿,5 months ago,June ca,z12xev1rux2ke5r22234ztfblna0dvev0
ONOqyHV44KY,now where can I download it by Josh Jones not by conradï»¿,5 months ago,anirudh lal,z123u305xteot10l522djjli1mmuwzdqi04
ONOqyHV44KY,the song name is 'Taste The Feeling' by Aviicciï»¿,5 months ago,El Nacho Macho,z13jcr2ilsekjpleg23nv1kijrfesrchd04
ONOqyHV44KY,but i can't find that songï»¿,5 months ago,raw almojera,z12vvxaxovjgipvbp04cijpj2yv4wtbo1do
ONOqyHV44KY,0:20 So you have cctv inside a fridge :pï»¿,5 months ago,Akash Singh,z120wbfgxpvtezzju04cez0gkqjthdvw35c
ONOqyHV44KY,what's the name of the actor?ï»¿,6 months ago,A Sullivan,z12qcljz3xqewdwlk22wxbwb1py3itjzy04
ONOqyHV44KY,The girl prettyï»¿,4 months ago,Nasreen K,z12qcljz3xqewdwlk22wxbwb1py3itjzy04.1464448131338409
ONOqyHV44KY,Where can I download this song by Josh Jonesï»¿,6 months ago,anirudh lal,z12nipqx4vm2y10u022djjli1mmuwzdqi04
ONOqyHV44KY,the boy is similar to hayden cristensenï»¿,6 months ago,AdriÃ  Sanchez  Sanchez,z12jv1dwhxjpwvy2h22hgfvzayylxxtam04
ONOqyHV44KY,judul lagu cola cola supermaket apa sichï»¿,6 months ago,Alfi Ansyah,z130wnkz4kqlepikv23wu55ictbuwbdje04
ONOqyHV44KY,judul lagu cola cola supermaket apa sich tolong jawabï»¿,6 months ago,Alfi Ansyah,z13bstkgixzesnu1h23wu55ictbuwbdje04
ONOqyHV44KY,what s the musicï»¿,6 months ago,Juega con Yadiel,z13pfzjofxqdsncbg04cgnzybkm3wpfrb50
ONOqyHV44KY,it's a lovely song bless you all the song is as nice as a chilled Cokeï»¿,6 months ago,anirudh lal,z12li15gfqegcfyms22djjli1mmuwzdqi04
ONOqyHV44KY,what s the names of this songï»¿,6 months ago,anirudh lal,z125flwzwlanhhmbl04cd5xy5saeffnxats0k
ONOqyHV44KY,"+anirudh lal We're happy to help! This ad introduces an original song, ""Taste the Feeling"" with Space Camp featuring Josh Jones.ï»¿",6 months ago,Coca-Cola,z125flwzwlanhhmbl04cd5xy5saeffnxats0k.1458619983511416
ONOqyHV44KY,+Coca-Cola can i upload this video in my blog? its for a TOP of the best coca cola advertisment.ï»¿,6 months ago,George Blogger,z125flwzwlanhhmbl04cd5xy5saeffnxats0k.1458849487720890
ONOqyHV44KY,where can i download it?????ï»¿,5 months ago,anirudh lal,z125flwzwlanhhmbl04cd5xy5saeffnxats0k.1460049983429935
ONOqyHV44KY,Well it's not here the song by Josh Jones is not hereï»¿,5 months ago,anirudh lal,z125flwzwlanhhmbl04cd5xy5saeffnxats0k.1460533076058055
ONOqyHV44KY,+anirudh lal Taste The Feelingï»¿,5 months ago,KanekiVlog,z125flwzwlanhhmbl04cd5xy5saeffnxats0k.1460722428712439
ONOqyHV44KY,Taste the feeling. Official song from Conrad Sewellï»¿,3 months ago,Harsh Shah,z125flwzwlanhhmbl04cd5xy5saeffnxats0k.1465546902585638
ONOqyHV44KY,tomand**jeryï»¿,5 days ago,Amalu Abraham,z125flwzwlanhhmbl04cd5xy5saeffnxats0k.1475278105926556
ONOqyHV44KY,What he drink the whole thing without paying for itï»¿,6 months ago,Tsunami Drew,z123vlhhonencbsad04ch3d44nnsvbfacp40k
ONOqyHV44KY,He Would Pay For It After It Is Possible You Can Go Into A Store Drink Or Eat It Then Pay For Itï»¿,6 months ago,Dalek ShitPoster,z123vlhhonencbsad04ch3d44nnsvbfacp40k.1458335947389728
ONOqyHV44KY,+Dalek Bees yeah ive done thatï»¿,6 months ago,rRex,z123vlhhonencbsad04ch3d44nnsvbfacp40k.1458781640793003
ONOqyHV44KY,anyone know which country is this ad from?ï»¿,6 months ago,Camila,z12ks3fwbkewwb1tc23xhfvhckbhfxi0x
ONOqyHV44KY,probably america where they did this adï»¿,6 months ago,rRex,z12ks3fwbkewwb1tc23xhfvhckbhfxi0x.1458781556910953
ONOqyHV44KY,+Camila england i guess(bcoz of that girl's accent)ï»¿,4 months ago,Sandeep Kumar,z12ks3fwbkewwb1tc23xhfvhckbhfxi0x.1463993727027701
ONOqyHV44KY,the accent is englishï»¿,4 months ago,Pragya Sahay,z12ks3fwbkewwb1tc23xhfvhckbhfxi0x.1465187339601337
ONOqyHV44KY,+Pragya Sahay well american english and british english are differentï»¿,4 months ago,Sandeep Kumar,z12ks3fwbkewwb1tc23xhfvhckbhfxi0x.1465196391292408
ONOqyHV44KY,"when we say 'english' without any specification, we mean english as in from ""England"" not Amaricaï»¿",3 months ago,Pragya Sahay,z12ks3fwbkewwb1tc23xhfvhckbhfxi0x.1465470235406791
ONOqyHV44KY,meaning: You can get free coca-cola only if you're hotï»¿,6 months ago,Neha Rameshababu,z12dg3x4wovjj3jex220d535bk2hubure04
ONOqyHV44KY,+Neha Rameshababu i'm very hot ;vï»¿,6 months ago,reze HB,z12dg3x4wovjj3jex220d535bk2hubure04.1458603473140499
ONOqyHV44KY,+Neha Rameshababu noooooo ! I am always cool.ï»¿,5 months ago,Camera Focuses,z12dg3x4wovjj3jex220d535bk2hubure04.1461139836945138
ONOqyHV44KY,wat he didn't pay itï»¿,6 months ago,Jr Hernandez,z13iflkyslemivzbv04cjvqgzwu3wvx4hiw
ONOqyHV44KY,"+Jr Hernandez He will 'pay' her, directly at nightï»¿",6 months ago,Vedant Pratap Singh Jadon,z13iflkyslemivzbv04cjvqgzwu3wvx4hiw.1458214086921777
ONOqyHV44KY,what's the point of exercising if your gonna drink coke right afterï»¿,6 months ago,Jattmosh Sports,z13fv5rbhznfjbwqc04ccfdrcpqfiz35bhk
ONOqyHV44KY,what's the point of exercising if your gonna drink coke right afterï»¿,6 months ago,Jattmosh Sports,z12xv12apormuhb3a222uhu5hmvrstdvg
ONOqyHV44KY,i think it was just really hotï»¿,4 months ago,abacada seesyou,z12xv12apormuhb3a222uhu5hmvrstdvg.1464216615411685
ONOqyHV44KY,I agree !ï»¿,4 months ago,Nasreen K,z12xv12apormuhb3a222uhu5hmvrstdvg.1464448101989481
ONOqyHV44KY,The most healthy advise: Drink water instead.ï»¿,4 months ago,Alonzo Lombardi,z12xv12apormuhb3a222uhu5hmvrstdvg.1464604877094066
ONOqyHV44KY,+Diego Bertolucci Agreed dont know why Coca-Cola is branded by sports professional specially footballers.ï»¿,4 months ago,Nasreen K,z12xv12apormuhb3a222uhu5hmvrstdvg.1464629462477203
ONOqyHV44KY,song?ï»¿,7 months ago,Pandawa P Abymanyu,z13if1pjhmnwi10ng22zx55ratedt3h22
ONOqyHV44KY,+Nawaf Momin Taste*ï»¿,6 months ago,Vedant Pratap Singh Jadon,z13if1pjhmnwi10ng22zx55ratedt3h22.1458214049633545
ONOqyHV44KY,"His mouth didn't move when he asked ""coca-cola please?""ï»¿",7 months ago,Leper Stepper,z123t5ui4tnkfx3it04ccb1qeyqpjxkr1lo0k
ONOqyHV44KY,It movedï»¿,6 months ago,Everything Cute,z123t5ui4tnkfx3it04ccb1qeyqpjxkr1lo0k.1458151954494440
